Title,Artist,Language,Spotify URL,Genre,Movie/Band Name
Ami Tor Moner Moto,Anupam Roy,Bengali,https://open.spotify.com/search/Ami%20Tor%20Moner%20Moto%20Anupam%20Roy,Romantic,Ami Tor Moner Moto
Babaida,Balam,Bengali,https://open.spotify.com/search/Babaida%20Balam,Energetic,Babaida
Mayabati,Tahsan,Bengali,https://open.spotify.com/search/Mayabati%20Tahsan,Romantic,Mayabati
Jhumka,Priyo,Bengali,https://open.spotify.com/search/Jhumka%20Priyo,Energetic,Jhumka
Tui Amar Jaan,Imran Mahmudul,Bengali,https://open.spotify.com/search/Tui%20Amar%20Jaan%20Imran%20Mahmudul,Romantic,Tui Amar Jaan
Chand Hawa,Balam,Bengali,https://open.spotify.com/search/Chand%20Hawa%20Balam,Romantic,Chand Hawa
Ure Jre Mon,Shreya Ghoshal & Arindom,Bengali,https://open.spotify.com/search/Ure%20Jre%20Mon%20Shreya%20Ghoshal%20&%20Arindom,Romantic,Ure Jre Mon
Mon Bojhena,Tahsan & Mila,Bengali,https://open.spotify.com/search/Mon%20Bojhena%20Tahsan%20&%20Mila,Romantic,Mon Bojhena
Tor Moner Vitor,Shunno,Bengali,https://open.spotify.com/search/Tor%20Moner%20Vitor%20Shunno,Romantic,Tor Moner Vitor
Amar Ache Jol,Shunno,Bengali,https://open.spotify.com/search/Amar%20Ache%20Jol%20Shunno,Energetic,Amar Ache Jol
Osomoy,Soulmate ft Sanai,Bengali,https://open.spotify.com/search/Osomoy%20Soulmate%20ft%20Sanai,Romantic,Osomoy
Keno Je Toke,SImanta,Bengali,https://open.spotify.com/search/Keno%20Je%20Toke%20SImanta,Romantic,Keno Je Toke
Mon Amoure,Taiba,Bengali,https://open.spotify.com/search/Mon%20Amoure%20Taiba,Romantic,Mon Amoure
Je Nei Rater Batas,Imran Mahmudul,Bengali,https://open.spotify.com/search/Je%20Nei%20Rater%20Batas%20Imran%20Mahmudul,Sad,Je Nei Rater Batas
Sriti Rekha,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Sriti%20Rekha%20Shreya%20Ghoshal,Romantic,Sriti Rekha
Tomake Chai,Arfin Rumey,Bengali,https://open.spotify.com/search/Tomake%20Chai%20Arfin%20Rumey,Romantic,Tomake Chai
Jago Bangladesh,Various,Bengali,https://open.spotify.com/search/Jago%20Bangladesh%20Various,Energetic,Jago Bangladesh
Bhalobeshe Jabo,Shoeb,Bengali,https://open.spotify.com/search/Bhalobeshe%20Jabo%20Shoeb,Romantic,Bhalobeshe Jabo
Murshida,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Murshida%20Shreya%20Ghoshal,Romantic,Murshida
Tumi Ashbe Bole,Rabiul Islam,Bengali,https://open.spotify.com/search/Tumi%20Ashbe%20Bole%20Rabiul%20Islam,Romantic,Tumi Ashbe Bole
Ami Tor Moner Moto,Anupam Roy,Bengali,https://open.spotify.com/search/Ami%20Tor%20Moner%20Moto%20Anupam%20Roy,Romantic,Ami Tor Moner Moto
Babaida,Balam,Bengali,https://open.spotify.com/search/Babaida%20Balam,Energetic,Babaida
Mayabati,Tahsan,Bengali,https://open.spotify.com/search/Mayabati%20Tahsan,Romantic,Mayabati
Jhumka,Priyo,Bengali,https://open.spotify.com/search/Jhumka%20Priyo,Energetic,Jhumka
Tui Amar Jaan,Imran Mahmudul,Bengali,https://open.spotify.com/search/Tui%20Amar%20Jaan%20Imran%20Mahmudul,Romantic,Tui Amar Jaan
Chand Hawa,Balam,Bengali,https://open.spotify.com/search/Chand%20Hawa%20Balam,Romantic,Chand Hawa
Ure Jre Mon,Shreya Ghoshal & Arindom,Bengali,https://open.spotify.com/search/Ure%20Jre%20Mon%20Shreya%20Ghoshal%20&%20Arindom,Romantic,Ure Jre Mon
Mon Bojhena,Tahsan & Mila,Bengali,https://open.spotify.com/search/Mon%20Bojhena%20Tahsan%20&%20Mila,Romantic,Mon Bojhena
Tor Moner Vitor,Shunno,Bengali,https://open.spotify.com/search/Tor%20Moner%20Vitor%20Shunno,Romantic,Tor Moner Vitor
Amar Ache Jol,Shunno,Bengali,https://open.spotify.com/search/Amar%20Ache%20Jol%20Shunno,Energetic,Amar Ache Jol
Osomoy,Soulmate ft Sanai,Bengali,https://open.spotify.com/search/Osomoy%20Soulmate%20ft%20Sanai,Romantic,Osomoy
Keno Je Toke,SImanta,Bengali,https://open.spotify.com/search/Keno%20Je%20Toke%20SImanta,Romantic,Keno Je Toke
Mon Amoure,Taiba,Bengali,https://open.spotify.com/search/Mon%20Amoure%20Taiba,Romantic,Mon Amoure
Je Nei Rater Batas,Imran Mahmudul,Bengali,https://open.spotify.com/search/Je%20Nei%20Rater%20Batas%20Imran%20Mahmudul,Sad,Je Nei Rater Batas
Sriti Rekha,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Sriti%20Rekha%20Shreya%20Ghoshal,Romantic,Sriti Rekha
Tomake Chai,Arfin Rumey,Bengali,https://open.spotify.com/search/Tomake%20Chai%20Arfin%20Rumey,Romantic,Tomake Chai
Jago Bangladesh,Various,Bengali,https://open.spotify.com/search/Jago%20Bangladesh%20Various,Energetic,Jago Bangladesh
Bhalobeshe Jabo,Shoeb,Bengali,https://open.spotify.com/search/Bhalobeshe%20Jabo%20Shoeb,Romantic,Bhalobeshe Jabo
Murshida,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Murshida%20Shreya%20Ghoshal,Romantic,Murshida
Tumi Ashbe Bole,Rabiul Islam,Bengali,https://open.spotify.com/search/Tumi%20Ashbe%20Bole%20Rabiul%20Islam,Romantic,Tumi Ashbe Bole
Ami Tor Moner Moto,Anupam Roy,Bengali,https://open.spotify.com/search/Ami%20Tor%20Moner%20Moto%20Anupam%20Roy,Romantic,Ami Tor Moner Moto
Babaida,Balam,Bengali,https://open.spotify.com/search/Babaida%20Balam,Energetic,Babaida
Mayabati,Tahsan,Bengali,https://open.spotify.com/search/Mayabati%20Tahsan,Romantic,Mayabati
Jhumka,Priyo,Bengali,https://open.spotify.com/search/Jhumka%20Priyo,Energetic,Jhumka
Tui Amar Jaan,Imran Mahmudul,Bengali,https://open.spotify.com/search/Tui%20Amar%20Jaan%20Imran%20Mahmudul,Romantic,Tui Amar Jaan
Chand Hawa,Balam,Bengali,https://open.spotify.com/search/Chand%20Hawa%20Balam,Romantic,Chand Hawa
Ure Jre Mon,Shreya Ghoshal & Arindom,Bengali,https://open.spotify.com/search/Ure%20Jre%20Mon%20Shreya%20Ghoshal%20&%20Arindom,Romantic,Ure Jre Mon
Mon Bojhena,Tahsan & Mila,Bengali,https://open.spotify.com/search/Mon%20Bojhena%20Tahsan%20&%20Mila,Romantic,Mon Bojhena
Tor Moner Vitor,Shunno,Bengali,https://open.spotify.com/search/Tor%20Moner%20Vitor%20Shunno,Romantic,Tor Moner Vitor
Amar Ache Jol,Shunno,Bengali,https://open.spotify.com/search/Amar%20Ache%20Jol%20Shunno,Energetic,Amar Ache Jol
Osomoy,Soulmate ft Sanai,Bengali,https://open.spotify.com/search/Osomoy%20Soulmate%20ft%20Sanai,Romantic,Osomoy
Keno Je Toke,SImanta,Bengali,https://open.spotify.com/search/Keno%20Je%20Toke%20SImanta,Romantic,Keno Je Toke
Mon Amoure,Taiba,Bengali,https://open.spotify.com/search/Mon%20Amoure%20Taiba,Romantic,Mon Amoure
Je Nei Rater Batas,Imran Mahmudul,Bengali,https://open.spotify.com/search/Je%20Nei%20Rater%20Batas%20Imran%20Mahmudul,Sad,Je Nei Rater Batas
Sriti Rekha,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Sriti%20Rekha%20Shreya%20Ghoshal,Romantic,Sriti Rekha
Tomake Chai,Arfin Rumey,Bengali,https://open.spotify.com/search/Tomake%20Chai%20Arfin%20Rumey,Romantic,Tomake Chai
Jago Bangladesh,Various,Bengali,https://open.spotify.com/search/Jago%20Bangladesh%20Various,Energetic,Jago Bangladesh
Bhalobeshe Jabo,Shoeb,Bengali,https://open.spotify.com/search/Bhalobeshe%20Jabo%20Shoeb,Romantic,Bhalobeshe Jabo
Murshida,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Murshida%20Shreya%20Ghoshal,Romantic,Murshida
Tumi Ashbe Bole,Rabiul Islam,Bengali,https://open.spotify.com/search/Tumi%20Ashbe%20Bole%20Rabiul%20Islam,Romantic,Tumi Ashbe Bole
Ami Tor Moner Moto,Anupam Roy,Bengali,https://open.spotify.com/search/Ami%20Tor%20Moner%20Moto%20Anupam%20Roy,Romantic,Ami Tor Moner Moto
Babaida,Balam,Bengali,https://open.spotify.com/search/Babaida%20Balam,Energetic,Babaida
Mayabati,Tahsan,Bengali,https://open.spotify.com/search/Mayabati%20Tahsan,Romantic,Mayabati
Jhumka,Priyo,Bengali,https://open.spotify.com/search/Jhumka%20Priyo,Energetic,Jhumka
Tui Amar Jaan,Imran Mahmudul,Bengali,https://open.spotify.com/search/Tui%20Amar%20Jaan%20Imran%20Mahmudul,Romantic,Tui Amar Jaan
Chand Hawa,Balam,Bengali,https://open.spotify.com/search/Chand%20Hawa%20Balam,Romantic,Chand Hawa
Ure Jre Mon,Shreya Ghoshal & Arindom,Bengali,https://open.spotify.com/search/Ure%20Jre%20Mon%20Shreya%20Ghoshal%20&%20Arindom,Romantic,Ure Jre Mon
Mon Bojhena,Tahsan & Mila,Bengali,https://open.spotify.com/search/Mon%20Bojhena%20Tahsan%20&%20Mila,Romantic,Mon Bojhena
Tor Moner Vitor,Shunno,Bengali,https://open.spotify.com/search/Tor%20Moner%20Vitor%20Shunno,Romantic,Tor Moner Vitor
Amar Ache Jol,Shunno,Bengali,https://open.spotify.com/search/Amar%20Ache%20Jol%20Shunno,Energetic,Amar Ache Jol
Osomoy,Soulmate ft Sanai,Bengali,https://open.spotify.com/search/Osomoy%20Soulmate%20ft%20Sanai,Romantic,Osomoy
Keno Je Toke,SImanta,Bengali,https://open.spotify.com/search/Keno%20Je%20Toke%20SImanta,Romantic,Keno Je Toke
Mon Amoure,Taiba,Bengali,https://open.spotify.com/search/Mon%20Amoure%20Taiba,Romantic,Mon Amoure
Je Nei Rater Batas,Imran Mahmudul,Bengali,https://open.spotify.com/search/Je%20Nei%20Rater%20Batas%20Imran%20Mahmudul,Sad,Je Nei Rater Batas
Sriti Rekha,Shreya Ghoshal,Bengali,https://open.spotify.com/search/Sriti%20Rekha%20Shreya%20Ghoshal,Romantic,Sriti Rekha
Tomake Chai,Arfin Rumey,Bengali,https://open.spotify.com/search/Tomake%20Chai%20Arfin%20Rumey,Romantic,Tomake Chai
Jago Bangladesh,Various,Bengali,https://open.spotify.com/search/Jago%20Bangladesh%20Various,Energetic,Jago Bangladesh
Bhalobeshe Jabo,Shoeb,Bengali,https://open.spotify.com/search/Bhalobeshe%20Jabo%20Shoeb,Romantic,Bhalobeshe Jabo
