Title,Artist,Language,Spotify URL,Genre,Movie/Band Name
Sunrise Again (power in motion),Kishore Kumar,Hindi,https://open.spotify.com/track/HI_ENE_900381,Energetic,Movie: Original Soundtrack
Always Forever (rise again),Coldplay,English,https://open.spotify.com/track/EN_ENE_900455,Energetic,Artist: Various
Sunrise Tonight (energy unleashed),Arijit Singh,Bengali,https://open.spotify.com/track/BE_ENE_900482,Energetic,Album: Bengali Hits
Echoes Tonight (fire in my veins),Jeet Gannguli,Bengali,https://open.spotify.com/track/BE_ENE_900485,Energetic,Single
Heartbeat Always (energy unleashed),Coldplay,English,https://open.spotify.com/track/EN_ENE_900429,Energetic,Album: Various
Waves of Time (rise again),Imagine Dragons,English,https://open.spotify.com/track/EN_ENE_900425,Energetic,Album: Various
Heartbeat and You (rise again),Imagine Dragons,English,https://open.spotify.com/track/EN_ENE_900458,Energetic,Album: Various
Moonlight of Time (never give up),The Weeknd,English,https://open.spotify.com/track/EN_ENE_900421,Energetic,Album: Various
Bondhu Chol (Bondhu chol),Cactus,Bengali,https://open.spotify.com/track/BE_ENE_900459,Energetic,Band: Cactus
Forever Always (power in motion),Ed Sheeran,English,https://open.spotify.com/track/EN_ENE_900436,Energetic,Album: Singles
Midnight Between Us (run to the beat),Cactus,Bengali,https://open.spotify.com/track/BE_ENE_900496,Energetic,Album: Bengali Hits
Promise Again (energy unleashed),Maroon 5,English,https://open.spotify.com/track/EN_ENE_900454,Energetic,Artist: Various
Whispers Always (energy unleashed),Anupam Roy,Bengali,https://open.spotify.com/track/BE_ENE_900473,Energetic,Band: Various
Midnight in You (rise again),KK,Hindi,https://open.spotify.com/track/HI_ENE_900416,Energetic,Album: Bollywood Hits
Forever of Love (never give up),Sam Smith,English,https://open.spotify.com/track/EN_ENE_900433,Energetic,Album: Singles
Whispers Between Us (keep moving),Hemanta Mukherjee,Bengali,https://open.spotify.com/track/BE_ENE_900465,Energetic,Band: Various
Moonlight Without You (power in motion),The Weeknd,English,https://open.spotify.com/track/EN_ENE_900423,Energetic,Artist: Various
Sunrise Between Us (power in motion),Cactus,Bengali,https://open.spotify.com/track/BE_ENE_900463,Energetic,Single
Whispers of Love (rise again),Nachiketa,Bengali,https://open.spotify.com/track/BE_ENE_900495,Energetic,Band: Various
"Thunder (Thunder, feel the thunder)",Imagine Dragons,English,https://open.spotify.com/track/EN_ENE_900432,Energetic,Album: Evolve
Moonlight in You (rise again),Ed Sheeran,English,https://open.spotify.com/track/EN_ENE_900450,Energetic,Album: Various
Sunrise Tonight (rise again),A.R. Rahman,Hindi,https://open.spotify.com/track/HI_ENE_900407,Energetic,Movie: Various
Waves Without You (power in motion),Cactus,Bengali,https://open.spotify.com/track/BE_ENE_900492,Energetic,Band: Various
Moonlight and You (energy unleashed),Sam Smith,English,https://open.spotify.com/track/EN_ENE_900434,Energetic,Album: Various
Sunrise Forever (fire in my veins),Christina Perri,English,https://open.spotify.com/track/EN_ENE_900438,Energetic,Artist: Various
Bondhu Chol (Bondhu chol),Cactus,Bengali,https://open.spotify.com/track/BE_ENE_900479,Energetic,Band: Cactus
Heartbeat Without You (run to the beat),Shreya Ghoshal,Hindi,https://open.spotify.com/track/HI_ENE_900412,Energetic,Album: Bollywood Hits
Heartbeat Forever (fire in my veins),A.R. Rahman,Hindi,https://open.spotify.com/track/HI_ENE_900404,Energetic,Movie: Original Soundtrack
Echoes Always (never give up),Hemanta Mukherjee,Bengali,https://open.spotify.com/track/BE_ENE_900486,Energetic,Single
Moonlight of Love (fire in my veins),Shreya Ghoshal,Hindi,https://open.spotify.com/track/HI_ENE_900376,Energetic,Movie: Various
Believer (You made me a believer),Imagine Dragons,English,https://open.spotify.com/track/EN_ENE_900427,Energetic,Album: Evolve
Forever in You (fire in my veins),Mohit Chauhan,Hindi,https://open.spotify.com/track/HI_ENE_900396,Energetic,Album: Bollywood Hits
Always of Love (energy unleashed),Arijit Singh,Hindi,https://open.spotify.com/track/HI_ENE_900377,Energetic,Movie: Original Soundtrack
Promise and You (run to the beat),A.R. Rahman,Hindi,https://open.spotify.com/track/HI_ENE_900398,Energetic,Movie: Various
Moonlight in You (rise again),Cactus,Bengali,https://open.spotify.com/track/BE_ENE_900478,Energetic,Single
Shona Bondhu (Shona bondhu),Habib Wahid,Bengali,https://open.spotify.com/track/BE_ENE_900474,Energetic,Single
Echoes and You (energy unleashed),Cactus,Bengali,https://open.spotify.com/track/BE_ENE_900462,Energetic,Band: Various
Sunrise Forever (run to the beat),Hemanta Mukherjee,Bengali,https://open.spotify.com/track/BE_ENE_900488,Energetic,Band: Various
Moonlight and You (rise again),Ed Sheeran,English,https://open.spotify.com/track/EN_ENE_900449,Energetic,Artist: Various
Moonlight Between Us (keep moving),Jeet Gannguli,Bengali,https://open.spotify.com/track/BE_ENE_900461,Energetic,Single
Titanium (You shoot me down but I won't fall),David Guetta ft. Sia,English,https://open.spotify.com/track/EN_ENE_900457,Energetic,Album: Nothing But the Beat
Ure Jayi (Ure jayi),Rupam Islam,Bengali,https://open.spotify.com/track/BE_ENE_900499,Energetic,Single
Zinda (Zinda),Siddharth Mahadevan,Hindi,https://open.spotify.com/track/HI_ENE_900395,Energetic,Movie: Bhaag Milkha Bhaag
Echoes Between Us (run to the beat),The Weeknd,English,https://open.spotify.com/track/EN_ENE_900435,Energetic,Album: Singles
Moonlight Always (rise again),Maroon 5,English,https://open.spotify.com/track/EN_ENE_900446,Energetic,Album: Singles
Heartbeat and You (fire in my veins),Rupam Islam,Bengali,https://open.spotify.com/track/BE_ENE_900481,Energetic,Album: Bengali Hits
Midnight of Love (energy unleashed),Papon,Hindi,https://open.spotify.com/track/HI_ENE_900389,Energetic,Album: Bollywood Hits
Echoes in You (rise again),Hemanta Mukherjee,Bengali,https://open.spotify.com/track/BE_ENE_900467,Energetic,Band: Various
Echoes Again (fire in my veins),Bruno Mars,English,https://open.spotify.com/track/EN_ENE_900426,Energetic,Album: Various
Whispers Between Us (rise again),Arijit Singh,Bengali,https://open.spotify.com/track/BE_ENE_900477,Energetic,Single
